,name,brand,model,type,source_url,origin,km_driven,external_color,seats,fuels,transmission,price,year
1246,Bán Ford Explorer model 2017 Full option màu đen nhập Mỹ,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-ford-explorer-model-2017-full-option-mau-den-nhap-my/10803,imported,71000,Đen,8,gasoline,automatic,1480000000,2017
1247,Ford Ranger WILDTRAK 32 AT 4x4,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ford-ranger-wildtrak-32-at-4x4/10802,imported,106404,Trắng,4,diesel,automatic,639000000,2015
1248,Nhà cần bán Ford Ranger 2015 XLT số sàn 2 cầu màu bạc,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/nha-ca-n-ba-n-ford-ranger-2015-xlt-so-sa-n-2-ca-u-ma-u-ba-c/10570,imported,67000,Bạc,5,diesel,manual,439000000,2015
1249,Gia đình cần bán Chevrolet cruze 2017,Chevrolet,Cruze,sedan,https://xetot.com/ho-chi-minh/ban-xe/gia-dinh-can-ban-chevrolet-cruze-2017/10766,imported,54000,Trắng,4,gasoline,manual,340000000,2017
1250,Cần bán xe Hyundai SantaFe 2010 số tự động máy dầu còn mới tinh,Hyundai,Santa Fe,suv,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-xe-hyundai-santafe-2010-so-tu-do-ng-ma-y-da-u-co-n-mo-i-tinh/10369,imported,111000,Vàng,7,diesel,automatic,456000000,2010
1251,Mercedes GL450 4Matic bản full 2007số tự động,Mercedes,Khác,suv,https://xetot.com/ho-chi-minh/ban-xe/mercedes-gl450-4matic-ban-full-2007so-tu-dong/9988,imported,78000,Đen,7,gasoline,automatic,539000000,2007
1252,Xe Mercedes Benz GLS 400 4Matic 2018,Mercedes,GLS,suv,https://xetot.com/ha-noi/ban-xe/xe-mercedes-benz-gls-400-4matic-2018/10719,imported,122200,Đen,7,gasoline,automatic,3500000000,2018
1253,Toyota Vios 2005 xe gia đình đang sử dụng,Toyota,Vios,sedan,https://xetot.com/dong-nai/ban-xe/toyota-vios-2005-xe-gia-dinh-dang-su-dung/10798,imported,160000,Đen,5,gasoline,manual,135000000,2005
1254,Nissan Almera Tiết kiệm XĂNG vượt trội,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-tiet-kiem-xang-vuot-troi/10793,imported,5,Đỏ,5,gasoline,automatic,595000000,2022
1255,Kia Sportage Sẵn Xe Giao Ngay,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-san-xe-giao-ngay/10409,imported,0,Xanh lá,5,diesel,automatic,1089000000,2022
1256,Bán Ford Ranger XLS 4x2 2019 số tự động,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/ba-n-ford-ranger-xls-4x2-2019-so-tu-do-ng/10789,imported,598000000,Nâu,4,diesel,automatic,598000000,2019
1257,NISSAN NAVARA Đủ màu giao xe trong ngày,Nissan,Navara,pickup,https://xetot.com/hai-duong/ban-xe/nissan-navara-du-mau-giao-xe-trong-ngay/10788,imported,0,Trắng,5,diesel,automatic,None,2022
1258,Cần bán tải Van mercedes Vito 2014 số sàn máy dầu màu vàng,Mercedes,Khác,pickup,https://xetot.com/ho-chi-minh/ban-xe/can-ban-tai-van-mercedes-vito-2014-so-san-may-dau-mau-vang/10673,imported,120000,Vàng,4,diesel,manual,296000000,2014
1259,Cần bán xe Chevrolet Colorado 2019 2 cầu số sàn máy dầu màu đen,Chevrolet,Colorado,pickup,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-xe-chevrolet-colorado-2019-2-ca-u-so-sa-n-ma-y-da-u-ma-u-den/10496,imported,38000,Đen,5,diesel,manual,498000000,2019
1260,Nhà cần bán xe Toyota Camry G model 2014,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/nha-ca-n-ba-n-xe-toyota-camry-g-model-2014/10786,imported,78000,Đen,5,gasoline,automatic,615000000,2014
1261,Bán Fiat 500 2010 số tự động màu trắng nhập khẩu từ Italia,Mini,Khác,hatchback,https://xetot.com/ho-chi-minh/ban-xe/ba-n-fiat-500-2010-so-tu-do-ng-ma-u-tra-ng-nha-p-kha-u-tu-italia/10407,imported,57000,Trắng,4,gasoline,None,386000000,2010
1262,Cần bán xe Hyundai Kona 2018 bản full,Hyundai,Kona,suv,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-xe-hyundai-kona-2018-ba-n-full/10406,imported,69000,Đen,5,gasoline,automatic,576000000,2018
1263,Hyundai Santa Fe 2018 màu trắng,Hyundai,Santa Fe,suv,https://xetot.com/ho-chi-minh/ban-xe/hyundai-santa-fe-2018-mau-trang/10010,imported,52000,Trắng,7,diesel,automatic,868000000,2018
1264,Kia Morning GT Line Đủ màu và nhiều phần quà hấp dẫn,Kia,Morning,NONE,https://xetot.com/ho-chi-minh/ban-xe/kia-morning-gt-line-du-ma-u-va-nhie-u-pha-n-qua-ha-p-da-n/10255,imported,0,Trắng,5,gasoline,automatic,449000000,2022
1265,Bán xe Kia cerato koup 2009 màu bạc,Kia,Cerato,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-kia-cerato-koup-2009-mau-bac/10779,imported,73000,Bạc,5,gasoline,automatic,325000000,2009
1266,✅️ Honda City Rs 2022 Lướt 15K Full Đồ Chơi,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/-honda-city-rs-2022-luot-15k-full-do-choi/10153,imported,15000,Đỏ,5,gasoline,automatic,599000000,2022
1267,✅️ Hyundai Elantra 2021 Biển Tỉnh Lướt 7K Đẹp Như Mới,Hyundai,Elantra,sedan,https://xetot.com/ho-chi-minh/ban-xe/-hyundai-elantra-2021-bien-tinh-luot-7k-dep-nhu-moi/10256,imported,7000,Trắng,5,gasoline,automatic,668000000,2021
1268,Honda Hrv Bản L Cao Cấp Màu Trắng Xe Đẹp Ko Lỗi Bao Test,Honda,HR-V,suv,https://xetot.com/ho-chi-minh/ban-xe/honda-hrv-ban-l-cao-cap-mau-trang-xe-dep-ko-loi-bao-test/10027,imported,33000,Trắng,5,gasoline,automatic,718,2019
1269,Toyota Vios G 2019 Màu Bạc Biển Bd Odo 32K Rất Đẹp Ko Lỗi,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-vios-g-2019-mau-bac-bien-bd-odo-32k-rat-dep-ko-loi/10684,imported,32000,Bạc,5,gasoline,automatic,499000000,2019
1270,Cần bán xe Ford Transit 2015 số sàn máy dầu,Ford,Transit,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-ford-transit-2015-so-san-may-dau/10777,imported,187000,Bạc,16,diesel,manual,443000000,2015
1271,Cần bán xe Honda City bản Top sản xuất 2017 số tự động màu xanh,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-honda-city-ban-top-san-xuat-2017-so-tu-dong-mau-xanh/10655,imported,83000,Xanh dương,5,gasoline,automatic,445000000,2017
1272,✅️ EVEREST TITANIUM 4x2AT 2019 BIỂN SG XE RẤT ĐẸP KO 1 LỖI NHỎ,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/-everest-titanium-4x2at-2019-bien-sg-xe-rat-dep-ko-1-loi-nho/10345,imported,55000,Trắng,7,diesel,automatic,1095000000,2019
1273,Cần bán xe Camry Q 2019 số tự động màu đen,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-camry-q-2019-so-tu-dong-mau-den/10770,imported,42000,Đen,4,gasoline,automatic,1068000000,2019
1274,Cần bán xe MercedesBenz tải Van Vito 2014,Mercedes,V Class,pickup,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-xe-mercedesbenz-ta-i-van-vito-2014/10765,imported,130000,Vàng,4,diesel,manual,296000000,2014
1275,Mazda 2 Luxury 2019 Sedan Trắng Sản xuất 2019,Mazda,2,sedan,https://xetot.com/ha-noi/ban-xe/mazda-2-luxury-2019-sedan-trang-san-xuat-2019/10764,imported,16000,Trắng,4,gasoline,automatic,499000000,2019
1276,Cần bán xe MercedesBenz GLC300 2017 Full AMG bản cao cấp nhất,Mercedes,GLC,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-mercedesbenz-glc300-2017-full-amg-ban-cao-cap-nhat/10662,imported,15000,Nâu,5,gasoline,automatic,1668000000,2017
1277,Nhà cần bán Chevrolet Trailblazer 4x4 SX 2019 số tự động máy dầu,Chevrolet,Trailblazer,suv,https://xetot.com/ho-chi-minh/ban-xe/nha-can-ban-chevrolet-trailblazer-4x4-sx-2019-so-tu-dong-may-dau/10672,imported,42000,Xám,7,diesel,automatic,798000000,2019
1278,Cần bán xe Zinger 2011 số sàn màu đen huyền nhà sử dụng odo 93000 km,Mitsubishi,Khác,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-zinger-2011-so-san-mau-den-huyen-nha-su-dung-odo-93000-km/10571,imported,93000,Đen,7,gasoline,manual,245000000,2011
1279,Bán xe Kia Carens 2009 gia đình 7 chỗ cũ 113000km màu xám,Kia,Carens,suv,https://xetot.com/ha-noi/ban-xe/ban-xe-kia-carens-2009-gia-dinh-7-cho-cu-113000km-mau-xam/10757,imported,113000,Bạc,7,gasoline,automatic,280000000,2009
1280,Kia Sportage 16T Signature giao ngay,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-16t-signature-giao-ngay/10756,imported,0,Đen,5,gasoline,automatic,1089000000,2022
1281,Kia Seltos 2022 Sẵn xe giao ngay,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-seltos-2022-san-xe-giao-ngay/10750,imported,0,Trắng,5,gasoline,automatic,704000000,2022
1282,Giá Xe Kia Tháng 11 Ưu Đãi Cực Tốt,Kia,Khác,NONE,https://xetot.com/ho-chi-minh/ban-xe/gia-xe-kia-thang-11-uu-dai-cuc-tot/10688,imported,0,Khác,0,NONE,None,359000000,2022
1283,Kia Carnival 2022 Kia Tân Sơn Nhất,Kia,Carnival,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-carnival-2022-kia-tan-son-nhat/10643,imported,0,Khác,8,NONE,automatic,1239000000,2022
1284,Kia Seltos 2022 Premium Đỏ nóc đen Giao xe tháng 12,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-seltos-2022-premium-do-noc-den-giao-xe-thang-12/10642,imported,0,Đỏ,5,gasoline,automatic,729000000,2022
1285,Kia K3 New 2022 Sẵn Xe Giao Ngay Trong Tháng,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-new-2022-san-xe-giao-ngay-trong-thang/9780,imported,0,Đỏ,5,gasoline,automatic,639000000,2022
1286,Kia Sportage Signature X Line xe có sẵn giao ngay trong tháng 7 này,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-signature-x-line-xe-co-san-giao-ngay-trong-thang-7-nay/9032,imported,0,Đỏ,5,gasoline,automatic,1089999999,2022
1287,Xe nhà đang đi cần bán Ford Explorer Limited Ecoboost 2017,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/xe-nha-dang-di-can-ban-ford-explorer-limited-ecoboost-2017/10746,imported,42000,Đen,8,gasoline,automatic,1239000000,2017
1288,Chevrolet Colorado 2019 số Tự Động,Chevrolet,Colorado,pickup,https://xetot.com/ha-noi/ban-xe/chevrolet-colorado-2019-so-tu-dong/10627,imported,65000,Cam,5,diesel,automatic,505000000,2019
1289,Bán Mercedes Bens C300 AMG 2010,Mercedes,C Class,sedan,https://xetot.com/ha-noi/ban-xe/ban-mercedes-bens-c300-amg-2010/10577,imported,140000,Bạc,5,gasoline,automatic,380,2010
1290,Nissan Almera 2022 ƯU ĐÃI đặc biệt đến hết 30 tháng 11,Nissan,Almera,sedan,https://xetot.com/bac-giang/ban-xe/nissan-almera-2022-uu-dai-dac-biet-den-het-30-thang-11/10745,imported,10,Đỏ,5,gasoline,automatic,595000000,2022
1291,✅️ Hyundai Elantra 2019 Biển Bình Dương Lướt 17K Đẹp Leng Keng Ko Lỗi,Hyundai,Elantra,sedan,https://xetot.com/ho-chi-minh/ban-xe/-hyundai-elantra-2019-bien-binh-duong-luot-17k-dep-leng-keng-ko-loi/10329,imported,17000,Đen,5,gasoline,automatic,608000000,2019
1292,Kia K3 2022 Sẵn Xe Giao Ngay Kèm Nhiều Ưu Đãi Hấp Dẫn,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k3-2022-san-xe-giao-ngay-kem-nhieu-uu-dai-hap-dan/10744,imported,0,Khác,5,gasoline,automatic,639000000,2022
1293,Kia K5 2022 Sẵn Xe Giao Ngay Nhiều Màu,Kia,K5,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k5-2022-san-xe-giao-ngay-nhieu-mau/10743,imported,0,Trắng,5,gasoline,automatic,929000000,2022
1294,Kia K5 2022 Sẵn Xe Giao Ngay Nhiều Màu,Kia,K5,sedan,https://xetot.com/ho-chi-minh/ban-xe/kia-k5-2022-san-xe-giao-ngay-nhieu-mau/10742,imported,0,Trắng,5,gasoline,automatic,929000000,2022
1295,Kia Seltos 2022 Sẵn Xe giao ngay,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-seltos-2022-san-xe-giao-ngay/10741,imported,0,Trắng,5,gasoline,automatic,704000000,2022
1296,Bán Innova dòng E 2014 số sàn màu vàng cát cực kỳ đẹp,Toyota,Innova,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-innova-dong-e-2014-so-san-mau-vang-cat-cuc-ky-dep/10739,imported,148000,Khác,7,gasoline,manual,339000000,2014
1297,Cần bán C200 Exlcusive Model đk 2021,Mercedes,C Class,NONE,https://xetot.com/ha-noi/ban-xe/can-ban-c200-exlcusive-model-dk-2021/10737,imported,17000,Đen,4,gasoline,automatic,1465000000,2020
1298,Suzuki Ciaz 2022 Giá giảm sốc kèm gói Phụ kiện theo xe Ưu đãi giá tốt nhất trong năm 0,Suzuki,Ciaz,sedan,https://xetot.com/ho-chi-minh/ban-xe/suzuki-ciaz-2022-gia-giam-soc-kem-goi-phu-kien-theo-xe-uu-dai-gia-tot-nhat-trong-nam-0/10731,imported,0,Trắng,5,gasoline,automatic,534000000,2022
1299,Gia đình cần bán Mazda CX8 sx 2021 màu xám xi măng,Mazda,CX-8,suv,https://xetot.com/ho-chi-minh/ban-xe/gia-dinh-can-ban-mazda-cx8-sx-2021-mau-xam-xi-mang/10729,imported,22000,Xám,8,gasoline,automatic,598000000,2021
1300,Subaru Forester IL 2022 đủ màu giao ngay,Subaru,Forester,suv,https://xetot.com/quang-tri/ban-xe/subaru-forester-il-2022-du-mau-giao-ngay/10726,imported,0,Khác,5,gasoline,automatic,869000000,2022
1301,Cần bán tải Van Hyundai Starex 2004 số sàn,Hyundai,Solati,pickup,https://xetot.com/ho-chi-minh/ban-xe/ca-n-ba-n-ta-i-van-hyundai-starex-2004-so-sa-n/10469,imported,140000,Bạc,6,diesel,manual,129000000,2004
1302,Đại Lý Mazda Láng Hạ Ưu Đãi Khủng T11 Các Dòng Xe Mazda 2022,Mazda,CX-5,suv,https://xetot.com/ha-noi/ban-xe/dai-ly-mazda-lang-ha-uu-dai-khung-t11-cac-dong-xe-mazda-2022/10723,imported,0,Trắng,5,gasoline,automatic,879000000,2022
1303,toyota zace 2005 siêu lướt dành cho ae nào đam mê,Toyota,Khác,suv,https://xetot.com/dak-lak/ban-xe/toyota-zace-2005-sieu-luot-danh-cho-ae-nao-dam-me/10722,imported,80000000,Xanh dương,8,diesel,manual,185000000,2005
1304,KIA SELTOS Ưu Đãi Tháng 11 Giảm Sâu BHVC Lên Tới 9TR,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-seltos-uu-dai-thang-11-giam-sau-bhvc-len-toi-9tr/10721,imported,0,Vàng,5,gasoline,automatic,754000000,2022
1305,Nissan Almera 2022 ưu đãi lên tới 50 thuế trước bạ,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/nissan-almera-2022-uu-dai-len-toi-50-thue-truoc-ba/10709,imported,0,Đỏ,5,gasoline,automatic,None,2022
1306,Mazda 2 Model 2019 số tự động màu đỏ mới ken,Mazda,2,hatchback,https://xetot.com/ho-chi-minh/ban-xe/mazda-2-model-2019-so-tu-dong-mau-do-moi-ken/8900,imported,15000,Đỏ,5,gasoline,automatic,476000000,2019
1307,1969 Mazda 1500 màu xanh kim loại,Mazda,Khác,sedan,https://xetot.com/da-nang/ban-xe/1969-mazda-1500-mau-xanh-kim-loai/10706,imported,100000,Xanh dương,4,gasoline,manual,370000000,None
1308,Honda Civic E 2019 27000km Giá hơn 600Tr,Honda,Civic,sedan,https://xetot.com/dong-nai/ban-xe/honda-civic-e-2019-27000km-gia-hon-600tr/10699,imported,27000,Trắng,5,gasoline,automatic,642000000,2019
1309,Honda City 2019 Siêu đẹp giá thiện chí thương lượng thêm giá,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/honda-city-2019-sieu-dep-gia-thien-chi-thuong-luong-them-gia/10697,imported,38000,Khác,5,gasoline,automatic,485000000,2019
1310,XE ĐIỆN Nissan Kicks e Power hoàn toàn mới,Nissan,Kicks,suv,https://xetot.com/hai-duong/ban-xe/xe-dien-nissan-kicks-e-power-hoan-toan-moi/10696,imported,5,Trắng,5,electric,automatic,789000000,2022
1311,✅Kia K3 Nhiều Phiên Bản Màu Sắc Xe Sẵn Giao Ngay Hỗ Trợ Trả Góp✅,Kia,K3,sedan,https://xetot.com/ho-chi-minh/ban-xe/-kia-k3-nhieu-phien-ban-mau-sac-xe-san-giao-ngay-ho-tro-tra-gop-/9978,imported,0,Khác,5,gasoline,automatic,584000000,2022
1312,Kia Sportage 2022 Đầy Đủ Phiên Bản Màu Sắc Giao Xe Sớm,Kia,Sportage,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sportage-2022-day-du-phien-ban-mau-sac-giao-xe-som/8899,imported,0,Xanh lá,5,gasoline,automatic,899000000,2022
1313,Bán xe Xe Volvo XC90 T6 20 AT 2015,Volvo,XC90,suv,https://xetot.com/ha-noi/ban-xe/ban-xe-xe-volvo-xc90-t6-20-at-2015/10695,imported,115000000,Vàng,7,gasoline,automatic,1900000000,2015
1314,KIA K3 Những điểm nổi bật năm 2022 có đáng mua hay không,Kia,K3,sedan,https://xetot.com/binh-duong/ban-xe/kia-k3-nhung-diem-noi-bat-nam-2022-co-dang-mua-hay-khong/10694,imported,1234,Đỏ,5,gasoline,automatic,550000000,2022
1315,Nissan Kicks Nissan Kicks e Power xe điên không cần trạm xạc,Nissan,Kicks,sedan,https://xetot.com/hai-duong/ban-xe/nissan-kicks-nissan-kicks-e-power-xe-dien-khong-can-tram-xac/10693,imported,0,Cam,5,electric,automatic,None,2022
1316,Bán Mitsubishi Xpander 2021 số tự động màu trắng nhập Indonesia,Mitsubishi,Xpander,suv,https://xetot.com/ho-chi-minh/ban-xe/ba-n-mitsubishi-xpander-2021-so-tu-do-ng-ma-u-trang-nhap-indonesia/10683,imported,48000,Trắng,7,gasoline,automatic,608000000,2021
1317,Siêu Phẩm Siêu Hot Trên Thị Trường Toyota Corolla Cross 2022 Mới,Toyota,Corolla Cross,suv,https://xetot.com/dak-lak/ban-xe/sieu-pham-sieu-hot-tren-thi-truong-toyota-corolla-cross-2022-moi/10681,imported,0,Trắng,5,gasoline,automatic,746000000,2022
1318,Hyundai Tucson 1 6 AT Turbo 2018,Hyundai,Tucson,suv,https://xetot.com/hai-duong/ban-xe/hyundai-tucson-1-6-at-turbo-2018/10680,imported,50000,Đen,5,gasoline,automatic,790000000,2018
1319,Chính chủ bán xe Camry đời 2019 xe rất đẹp,Toyota,Camry,suv,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-camry-doi-2019-xe-rat-dep/9154,imported,40000,Đen,5,gasoline,automatic,840000000,2019
1320,Suzuki XL7 2022 ưu đãi 10tr và quà tặng giá trị,Suzuki,XL7,suv,https://xetot.com/ho-chi-minh/ban-xe/suzuki-xl7-2022-uu-dai-10tr-va-qua-tang-gia-tri/8119,imported,0,Đỏ,7,gasoline,automatic,579900000,2022
1321,Chính chủ bán các dòng xe 1 chủ đăng ký từ đầu,Hyundai,i10,sedan,https://xetot.com/binh-duong/ban-xe/chinh-chu-ban-cac-dong-xe-1-chu-dang-ky-tu-dau/8094,imported,10000,Trắng,5,gasoline,automatic,242000000,2006
1322,Bán xe Mazda CX30 hỗ trợ trả góp chỉ từ 9tr tháng,Mazda,CX-30,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-mazda-cx30-ho-tro-tra-gop-chi-tu-9tr-thang/8090,imported,0,Đỏ,5,gasoline,automatic,916000000,2022
1323,camry 2016 xe đẹp nội thất căng đét cùng phân khúc không có con thứ 2,Toyota,Camry,sedan,https://xetot.com/hai-duong/ban-xe/camry-2016-xe-dep-noi-that-cang-det-cung-phan-khuc-khong-co-con-thu-2/10676,imported,70000,Đen,5,gasoline,automatic,790000000,2016
1324,Bán xe Xpander 2021 AT Màu đen,Mitsubishi,Xpander,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-xpander-2021-at-mau-den/10671,imported,620,Đen,4,gasoline,automatic,620000000,2021
1325,Chính chủ bán xe Mazda CX5 2 cầu,Mazda,CX-5,NONE,https://xetot.com/ho-chi-minh/ban-xe/chinh-chu-ban-xe-mazda-cx5-2-cau/10670,imported,27946,Đỏ,5,gasoline,automatic,810000000,2019
1326,Nhà cần bán xe Toyota Camry Q sản xuất 2013 odo 89000 km,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/nha-can-ban-xe-toyota-camry-q-san-xuat-2013-odo-89000-km/10640,imported,89000,Đen,5,gasoline,automatic,579000000,2013
1327,Bán xe Daewoo Laceti năm 2007,Hãng khác,Dòng khác,sedan,https://xetot.com/khanh-hoa/ban-xe/ban-xe-daewoo-laceti-nam-2007/10593,imported,500,Bạc,4,gasoline,manual,128000000,2007
1328,Bán xe Ford escape 2003 Mâm lexus 18 inch,Ford,Escape,NONE,https://xetot.com/ha-noi/ban-xe/ban-xe-ford-escape-2003-mam-lexus-18-inch/10658,imported,100000,Đen,7,NONE,automatic,154000000,2003
1329,Chính chủ bán xe gia đình Mitsubishi Xpander,Mitsubishi,Xpander,van,https://xetot.com/binh-duong/ban-xe/chinh-chu-ban-xe-gia-dinh-mitsubishi-xpander/10656,imported,50000,Đen,7,gasoline,automatic,558000000,2019
1330,Cần bán xe Vios 2020 số sàn màu trắng Xe mình sử dụng gia đình không kinh doanh,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-vios-2020-so-san-mau-trang-xe-minh-su-dung-gia-dinh-khong-kinh-doanh/10575,imported,62000,Trắng,5,gasoline,manual,398000000,2020
1331,Nissan Kicks e POWER hoàn toàn mới chính thức ra mắt tại thị trường Việt Nam,Nissan,Kicks,sedan,https://xetot.com/hai-duong/ban-xe/nissan-kicks-e-power-hoan-toan-moi-chinh-thuc-ra-mat-tai-thi-truong-viet-nam/10644,imported,0,Cam,5,gasoline,automatic,789000000,2022
1332,✅️FORD EVEREST TITANIUM 4x2AT 2019 ODO 33K,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/-ford-everest-titanium-4x2at-2019-odo-33k/10128,imported,33000,Trắng,7,diesel,automatic,1086000000,2019
1333,Xe otô Toyota Vios Tự động 2017,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/xe-oto-toyota-vios-tu-dong-2017/10641,imported,110000,Vàng,5,gasoline,automatic,430000000,2017
1334,✅️ Vios G 2020 Biển Bd Lướt 18K Đẹp Leng Keng Ko Lỗi,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/-vios-g-2020-bien-bd-luot-18k-dep-leng-keng-ko-loi/10260,imported,18000,Vàng,5,gasoline,automatic,545000000,2020
1335,Toyota Innova 2008 Số Sàn Màu Bạc,Toyota,Innova,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-2008-so-san-mau-bac/8940,imported,95000,Bạc,7,gasoline,manual,265000000,2008
1336,KIA K3 mình đang sẵn xe GIAO NGAY tại Bắc Giang nhé,Kia,K3,sedan,https://xetot.com/bac-giang/ban-xe/kia-k3-minh-dang-san-xe-giao-ngay-tai-bac-giang-nhe/10632,imported,0,Khác,5,gasoline,automatic,627000000,2022
1337,TT Trước 284tr Nhận Ngay KIA K5 Ưu Đãi 15 Triệu Tiền Mặt Kèm Quà Tặng Xe Sẵn Giao,Kia,K5,sedan,https://xetot.com/ho-chi-minh/ban-xe/tt-truoc-284tr-nhan-ngay-kia-k5-uu-dai-15-trieu-tien-mat-kem-qua-tang-xe-san-giao/10630,imported,0,Khác,5,gasoline,automatic,874000000,2022
1338,✅️ Corolla Altis 2017 Xe Đẹp Ko Lỗi Bao Test,Toyota,Corolla Altis,sedan,https://xetot.com/ho-chi-minh/ban-xe/-corolla-altis-2017-xe-dep-ko-loi-bao-test/10151,imported,57000,Bạc,5,gasoline,automatic,595000000,2017
1339,Ford Everest Titanium Awd 2021 Nhập Thái Lan Lướt 13K Đẹp Như Mới,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/ford-everest-titanium-awd-2021-nhap-thai-lan-luot-13k-dep-nhu-moi/9264,imported,13000,Đỏ,7,diesel,automatic,1380000000,2021
1340,XE NHẬT siêu bền NISSAN ALMERA 2022,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/xe-nhat-sieu-ben-nissan-almera-2022/10628,imported,5,Trắng,5,gasoline,automatic,595000000,2022
1341,🔥NISAAN ALMERA 🔥 Xe có sẵn đủ màu giao ngay,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/-nisaan-almera-xe-co-san-du-mau-giao-ngay/10622,imported,0,Trắng,5,gasoline,automatic,None,2022
1342,Cần bán xe Innova 2020 số sàn màu trắng không kinh doanh,Toyota,Innova,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-innova-2020-so-san-mau-trang-khong-kinh-doanh/10616,imported,41000,Trắng,8,gasoline,manual,658000000,2020
1343,Ô TÔ GIA ĐÌNH trang bị cao cấp NISSAN ALMERA,Nissan,Almera,sedan,https://xetot.com/hai-duong/ban-xe/o-to-gia-dinh-trang-bi-cao-cap-nissan-almera/10614,imported,10,Đỏ,5,gasoline,automatic,539000000,2022
1344,KIA K3 Sẵn Xe Giao Ngay Đủ Các Phiên Bản,Kia,K3,sedan,https://xetot.com/ha-noi/ban-xe/kia-k3-san-xe-giao-ngay-du-cac-phien-ban/10613,imported,0,Trắng,5,gasoline,automatic,674000000,2022
1345,CTKM Tháng 10 2022 Vinfast Fadil Thái Bình giá tốt,Vinfast,Fadil,hatchback,https://xetot.com/thai-binh/ban-xe/ctkm-thang-10-2022-vinfast-fadil-thai-binh-gia-tot/7808,imported,0,Trắng,4,gasoline,automatic,342500000,2022
1346,VinFast Fadil Nâng Cao màu Đỏ 2022 Sẵn xe tại Thái Bình,Vinfast,Fadil,hatchback,https://xetot.com/thai-binh/ban-xe/vinfast-fadil-nang-cao-mau-do-2022-san-xe-tai-thai-binh/10273,imported,1,Đỏ,4,gasoline,automatic,383,2022
1347,VinFast Fadil Nâng Cao màu Xanh 2022 Sẵn xe tại Thái Bình 383 Triệu,Vinfast,Fadil,hatchback,https://xetot.com/thai-binh/ban-xe/vinfast-fadil-nang-cao-mau-xanh-2022-san-xe-tai-thai-binh-383-trieu/10272,imported,1,Xanh dương,4,gasoline,automatic,383,2022
